cve_ent,nom_ent,nom_abr,cve_mun,nom_mun,cve_cab,nom_cab,Pob_total,Total de viviendas habitadas,Pob_masculina,Pob_femenina
"16","Michoacán de Ocampo","Mich.","046","Juárez","0001","Benito Juárez","14936","4082","7316","7620"
"16","Michoacán de Ocampo","Mich.","047","Jungapeo","0001","Jungapeo de Juárez","19834","5052","9832","10002"
"16","Michoacán de Ocampo","Mich.","048","Lagunillas","0001","Lagunillas","5745","1501","2813","2932"
"16","Michoacán de Ocampo","Mich.","049","Madero","0001","Villa Madero","19086","4662","9629","9457"
"16","Michoacán de Ocampo","Mich.","050","Maravatío","0001","Maravatío de Ocampo","89311","22728","43191","46120"
"16","Michoacán de Ocampo","Mich.","051","Marcos Castellanos","0001","San José de Gracia","13983","4191","6742","7241"
"16","Michoacán de Ocampo","Mich.","052","Lázaro Cárdenas","0001","Ciudad Lázaro Cárdenas","196003","55762","97484","98519"
"16","Michoacán de Ocampo","Mich.","053","Morelia","0001","Morelia","849053","244509","407129","441924"
"16","Michoacán de Ocampo","Mich.","054","Morelos","0001","Villa Morelos","7983","2278","3787","4196"
"16","Michoacán de Ocampo","Mich.","055","Múgica","0001","Nueva Italia de Ruiz","45732","12045","22403","23329"
"16","Michoacán de Ocampo","Mich.","056","Nahuatzen","0001","Nahuatzen","32598","7505","15962","16636"
"16","Michoacán de Ocampo","Mich.","057","Nocupétaro","0001","Nocupétaro de Morelos","8196","2226","4031","4165"
"16","Michoacán de Ocampo","Mich.","058","Nuevo Parangaricutiro","0001","Nuevo San Juan Parangaricutiro","20981","4877","10313","10668"
"16","Michoacán de Ocampo","Mich.","059","Nuevo Urecho","0001","Nuevo Urecho","9027","2615","4556","4471"
"16","Michoacán de Ocampo","Mich.","060","Numarán","0001","Numarán","9437","2428","4596","4841"
"16","Michoacán de Ocampo","Mich.","061","Ocampo","0001","Ocampo","24774","5906","12202","12572"
"16","Michoacán de Ocampo","Mich.","062","Pajacuarán","0001","Pajacuarán","21028","5590","10210","10818"
"16","Michoacán de Ocampo","Mich.","063","Panindícuaro","0001","Panindícuaro","14889","4186","7176","7713"
"16","Michoacán de Ocampo","Mich.","064","Parácuaro","0001","Parácuaro","26832","7198","13472","13360"
"16","Michoacán de Ocampo","Mich.","065","Paracho","0001","Paracho de Verduzco","39657","9585","19255","20402"
"16","Michoacán de Ocampo","Mich.","066","Pátzcuaro","0001","Pátzcuaro","98382","24408","47220","51162"
"16","Michoacán de Ocampo","Mich.","067","Penjamillo","0001","Penjamillo de Degollado","16621","4835","7860","8761"
"16","Michoacán de Ocampo","Mich.","068","Peribán","0001","Peribán de Ramos","29389","7515","14773","14616"
"16","Michoacán de Ocampo","Mich.","069","La Piedad","0001","La Piedad de Cabadas","106490","29576","51481","55009"
"16","Michoacán de Ocampo","Mich.","070","Purépero","0001","Purépero de Echáiz","15503","4466","7593","7910"
"16","Michoacán de Ocampo","Mich.","071","Puruándiro","0001","Puruándiro","69260","18508","33311","35949"
"16","Michoacán de Ocampo","Mich.","072","Queréndaro","0001","Queréndaro","13961","3664","6810","7151"
"16","Michoacán de Ocampo","Mich.","073","Quiroga","0001","Quiroga","27176","6923","12923","14253"
"16","Michoacán de Ocampo","Mich.","074","Cojumatlán de Régules","0001","Cojumatlán de Régules","10553","2944","5321","5232"
"16","Michoacán de Ocampo","Mich.","075","Los Reyes","0001","Los Reyes de Salgado","78935","21260","38758","40177"
"16","Michoacán de Ocampo","Mich.","076","Sahuayo","0001","Sahuayo de Morelos","78477","21599","37897","40580"
"16","Michoacán de Ocampo","Mich.","077","San Lucas","0001","San Lucas","17677","5310","8750","8927"
"16","Michoacán de Ocampo","Mich.","078","Santa Ana Maya","0001","Santa Ana Maya","12812","3453","6117","6695"
"16","Michoacán de Ocampo","Mich.","079","Salvador Escalante","0001","Santa Clara del Cobre","49896","11630","24402","25494"
"16","Michoacán de Ocampo","Mich.","080","Senguio","0001","Senguio","19833","5014","9425","10408"
"16","Michoacán de Ocampo","Mich.","081","Susupuato","0001","Susupuato de Guerrero","9076","2402","4459","4617"
"16","Michoacán de Ocampo","Mich.","082","Tacámbaro","0001","Tacámbaro de Codallos","79540","20425","38966","40574"
"16","Michoacán de Ocampo","Mich.","083","Tancítaro","0001","Tancítaro","33453","8164","16736","16717"
"16","Michoacán de Ocampo","Mich.","084","Tangamandapio","0001","Santiago Tangamandapio","31716","7334","15486","16230"
"16","Michoacán de Ocampo","Mich.","085","Tangancícuaro","0001","Tangancícuaro de Arista","35256","9612","17182","18074"
"16","Michoacán de Ocampo","Mich.","086","Tanhuato","0001","Tanhuato de Guerrero","15534","4192","7503","8031"
"16","Michoacán de Ocampo","Mich.","087","Taretan","0001","Taretan","15589","4247","7676","7913"
"16","Michoacán de Ocampo","Mich.","088","Tarímbaro","0001","Tarímbaro","114513","33151","55749","58764"
"16","Michoacán de Ocampo","Mich.","089","Tepalcatepec","0001","Tepalcatepec","24074","7285","12010","12064"
"16","Michoacán de Ocampo","Mich.","090","Tingambato","0001","Tingambato","16325","3858","7936","8389"
"16","Michoacán de Ocampo","Mich.","091","Tingüindín","0001","Tingüindín","14934","4196","7175","7759"
"16","Michoacán de Ocampo","Mich.","092","Tiquicheo de Nicolás Romero","0001","Tiquicheo","12836","3458","6292","6544"
"16","Michoacán de Ocampo","Mich.","093","Tlalpujahua","0001","Tlalpujahua de Rayón","28556","7287","13413","15143"
"16","Michoacán de Ocampo","Mich.","094","Tlazazalca","0001","Tlazazalca","6420","2052","3112","3308"
"16","Michoacán de Ocampo","Mich.","095","Tocumbo","0001","Tocumbo","12325","3636","6075","6250"
"16","Michoacán de Ocampo","Mich.","096","Tumbiscatío","0001","Tumbiscatío de Ruiz","5971","1685","3013","2958"
"16","Michoacán de Ocampo","Mich.","097","Turicato","0001","Turicato","29056","7728","14143","14913"
"16","Michoacán de Ocampo","Mich.","098","Tuxpan","0001","Tuxpan","25757","6982","12493","13264"
"16","Michoacán de Ocampo","Mich.","099","Tuzantla","0001","Tuzantla","14329","3952","7044","7285"
"16","Michoacán de Ocampo","Mich.","100","Tzintzuntzan","0001","Tzintzuntzan","14911","3730","7133","7778"
"16","Michoacán de Ocampo","Mich.","101","Tzitzio","0001","Tzitzio","8855","2210","4427","4428"
"16","Michoacán de Ocampo","Mich.","102","Uruapan","0001","Uruapan","356786","94101","172310","184476"
"16","Michoacán de Ocampo","Mich.","103","Venustiano Carranza","0001","San Pedro Cahro","23469","6556","11241","12228"
"16","Michoacán de Ocampo","Mich.","104","Villamar","0001","Villamar","15864","4629","7631","8233"
"16","Michoacán de Ocampo","Mich.","105","Vista Hermosa","0001","Vista Hermosa de Negrete","20982","5465","10359","10623"
"16","Michoacán de Ocampo","Mich.","106","Yurécuaro","0001","Yurécuaro","32303","8354","15671","16632"
"16","Michoacán de Ocampo","Mich.","107","Zacapu","0001","Zacapu","76829","21125","36886","39943"
"16","Michoacán de Ocampo","Mich.","108","Zamora","0001","Zamora de Hidalgo","204860","58299","98819","106041"
"16","Michoacán de Ocampo","Mich.","109","Zináparo","0001","Zináparo","3232","1016","1553","1679"
"16","Michoacán de Ocampo","Mich.","110","Zinapécuaro","0001","Zinapécuaro de Figueroa","49005","13211","23660","25345"
"16","Michoacán de Ocampo","Mich.","111","Ziracuaretiro","0001","Ziracuaretiro","18402","4320","9061","9341"
"16","Michoacán de Ocampo","Mich.","112","Zitácuaro","0001","Heróica Zitácuaro","157056","40666","75453","81603"
"16","Michoacán de Ocampo","Mich.","113","José Sixto Verduzco","0001","Pastor Ortiz","26213","7146","12584","13629"
"17","Morelos","Mor.","001","Amacuzac","0001","Amacuzac","17598","4992","8449","9149"
"17","Morelos","Mor.","002","Atlatlahucan","0001","Atlatlahucan","25232","7060","12266","12966"
"17","Morelos","Mor.","003","Axochiapan","0001","Axochiapan","39174","9978","19288","19886"
"17","Morelos","Mor.","004","Ayala","0001","Ciudad Ayala","89834","25051","43542","46292"
"17","Morelos","Mor.","005","Coatlán del Río","0001","Coatlán del Río","10520","2996","4738","5782"
"17","Morelos","Mor.","006","Cuautla","0001","Cuautla","187118","52396","89783","97335"
"17","Morelos","Mor.","007","Cuernavaca","0001","Cuernavaca","378476","114742","178729","199747"
"17","Morelos","Mor.","008","Emiliano Zapata","0001","Emiliano Zapata","107053","31160","52008","55045"
"17","Morelos","Mor.","009","Huitzilac","0001","Huitzilac","24515","6704","11976","12539"
"17","Morelos","Mor.","010","Jantetelco","0001","Jantetelco","18402","5135","8998","9404"
"17","Morelos","Mor.","011","Jiutepec","0001","Jiutepec","215357","61620","103119","112238"
"17","Morelos","Mor.","012","Jojutla","0001","Jojutla","57682","16963","27820","29862"
"17","Morelos","Mor.","013","Jonacatepec de Leandro Valle","0001","Jonacatepec de Leandro Valle","16694","4488","8076","8618"
"17","Morelos","Mor.","014","Mazatepec","0001","Mazatepec","9653","2902","4603","5050"
"17","Morelos","Mor.","015","Miacatlán","0001","Miacatlán","15802","4591","7761","8041"
"17","Morelos","Mor.","016","Ocuituco","0001","Ocuituco","19219","4991","9425","9794"
"17","Morelos","Mor.","017","Puente de Ixtla","0001","Puente de Ixtla","40018","11307","19070","20948"
"17","Morelos","Mor.","018","Temixco","0001","Temixco","122263","34720","58986","63277"
"17","Morelos","Mor.","019","Tepalcingo","0001","Tepalcingo","28122","7788","13841","14281"
"17","Morelos","Mor.","020","Tepoztlán","0001","Tepoztlán","54987","15585","26842","28145"
"17","Morelos","Mor.","021","Tetecala","0001","Tetecala","7617","2387","3693","3924"
"17","Morelos","Mor.","022","Tetela del Volcán","0001","Tetela del Volcán","14853","3802","7304","7549"
"17","Morelos","Mor.","023","Tlalnepantla","0001","Tlalnepantla","7943","2051","3981","3962"
"17","Morelos","Mor.","024","Tlaltizapán de Zapata","0001","Tlaltizapán","52399","15162","25525","26874"
"17","Morelos","Mor.","025","Tlaquiltenango","0001","Tlaquiltenango","33789","10113","16460","17329"
"17","Morelos","Mor.","026","Tlayacapan","0001","Tlayacapan","19408","5085","9629","9779"
"17","Morelos","Mor.","027","Totolapan","0001","Totolapan","12750","3593","6202","6548"
"17","Morelos","Mor.","028","Xochitepec","0001","Xochitepec","73539","19669","36910","36629"
"17","Morelos","Mor.","029","Yautepec","0001","Yautepec de Zaragoza","105780","30552","51099","54681"
"17","Morelos","Mor.","030","Yecapixtla","0001","Yecapixtla","56083","14652","27650","28433"
"17","Morelos","Mor.","031","Zacatepec","0001","Zacatepec de Hidalgo","36094","10566","17232","18862"
"17","Morelos","Mor.","032","Zacualpan de Amilpas","0001","Zacualpan de Amilpas","9965","2832","4857","5108"
"17","Morelos","Mor.","033","Temoac","0001","Temoac","16574","4187","7910","8664"
"17","Morelos","Mor.","034","Coatetelco","0001","Coatetelco Centro","11347","2814","5470","5877"
"17","Morelos","Mor.","035","Xoxocotla","0001","Xoxocotla Centro","27805","6342","13881","13924"
"17","Morelos","Mor.","036","Hueyapan","0001","Barrio de San Miguel","7855","1965","3724","4131"
"18","Nayarit","Nay.","001","Acaponeta","0001","Acaponeta","37232","10864","18615","18617"
"18","Nayarit","Nay.","002","Ahuacatlán","0001","Ahuacatlán","15393","4824","7639","7754"
"18","Nayarit","Nay.","003","Amatlán de Cañas","0001","Amatlán de Cañas","11536","3666","5868","5668"
"18","Nayarit","Nay.","004","Compostela","0001","Compostela","77436","23416","38570","38866"
"18","Nayarit","Nay.","005","Huajicori","0001","Huajicori","12230","2801","6232","5998"
"18","Nayarit","Nay.","006","Ixtlán del Río","0001","Ixtlán del Río","29299","8542","14144","15155"
"18","Nayarit","Nay.","007","Jala","0001","Jala","19321","5021","9553","9768"
"18","Nayarit","Nay.","008","Xalisco","0001","Xalisco","65229","18689","31722","33507"
"18","Nayarit","Nay.","009","Del Nayar","0001","Jesús María","47550","8952","23461","24089"
"18","Nayarit","Nay.","010","Rosamorada","0001","Rosamorada","33567","10219","17083","16484"
"18","Nayarit","Nay.","011","Ruíz","0001","Ruiz","24096","6930","12119","11977"
"18","Nayarit","Nay.","012","San Blas","0001","San Blas","41518","13009","21277","20241"
"18","Nayarit","Nay.","013","San Pedro Lagunillas","0001","San Pedro Lagunillas","7683","2470","3922","3761"
"18","Nayarit","Nay.","014","Santa María del Oro","0001","Santa María del Oro","24911","7149","12549","12362"
"18","Nayarit","Nay.","015","Santiago Ixcuintla","0001","Santiago Ixcuintla","93981","28958","47466","46515"
"18","Nayarit","Nay.","016","Tecuala","0001","Tecuala","37135","11687","18842","18293"
"18","Nayarit","Nay.","017","Tepic","0001","Tepic","425924","126275","207092","218832"
"18","Nayarit","Nay.","018","Tuxpan","0001","Tuxpan","30064","9494","14972","15092"
"18","Nayarit","Nay.","019","La Yesca","0001","La Yesca","13719","3342","6858","6861"
"18","Nayarit","Nay.","020","Bahía de Banderas","0001","Valle de Banderas","187632","55288","94294","93338"
"19","Nuevo León","NL","001","Abasolo","0001","Abasolo","2974","802","1442","1532"
"19","Nuevo León","NL","002","Agualeguas","0001","Agualeguas","3382","1275","1690","1692"
"19","Nuevo León","NL","003","Los Aldamas","0001","Los Aldamas","1407","541","699","708"
"19","Nuevo León","NL","004","Allende","0001","Ciudad de Allende","35289","10708","17829","17460"
"19","Nuevo León","NL","005","Anáhuac","0001","Anáhuac","18030","5468","8852","9178"
"19","Nuevo León","NL","006","Apodaca","0001","Ciudad Apodaca","656464","181728","331513","324951"
"19","Nuevo León","NL","007","Aramberri","0001","Aramberri","14992","4276","7667","7325"
"19","Nuevo León","NL","008","Bustamante","0001","Bustamante","3661","1182","1824","1837"
"19","Nuevo León","NL","009","Cadereyta Jiménez","0001","Cadereyta Jiménez","122337","37366","62377","59960"
"19","Nuevo León","NL","010","El Carmen","0001","Carmen","104478","30044","52883","51595"
"19","Nuevo León","NL","011","Cerralvo","0001","Ciudad Cerralvo","7340","2456","3707","3633"
"19","Nuevo León","NL","012","Ciénega de Flores","0001","Ciénega de Flores","68747","20455","35206","33541"
"19","Nuevo León","NL","013","China","0001","China","9930","3268","4961","4969"
"19","Nuevo León","NL","014","Doctor Arroyo","0001","Doctor Arroyo","36088","9229","18060","18028"
"19","Nuevo León","NL","015","Doctor Coss","0001","Doctor Coss","1360","494","657","703"
"19","Nuevo León","NL","016","Doctor González","0001","Doctor González","3256","1029","1672","1584"
"19","Nuevo León","NL","017","Galeana","0001","Galeana","40903","11185","20444","20459"
"19","Nuevo León","NL","018","García","0001","García","397205","114900","200708","196497"
"19","Nuevo León","NL","019","San Pedro Garza García","0001","San Pedro Garza García","132169","37754","62586","69583"
"19","Nuevo León","NL","020","General Bravo","0001","General Bravo","5506","1759","2796","2710"
"19","Nuevo León","NL","021","General Escobedo","0001","Ciudad General Escobedo","481213","131741","242161","239052"
"19","Nuevo León","NL","022","General Terán","0001","Ciudad General Terán","14109","4638","7115","6994"
"19","Nuevo León","NL","023","General Treviño","0001","General Treviño","1808","660","890","918"
"19","Nuevo León","NL","024","General Zaragoza","0001","General Zaragoza","6282","1657","3224","3058"
"19","Nuevo León","NL","025","General Zuazua","0001","General Zuazua","102149","29632","51844","50305"
"19","Nuevo León","NL","026","Guadalupe","0001","Guadalupe","643143","182548","318993","324150"
"19","Nuevo León","NL","027","Los Herreras","0001","Los Herreras","1959","731","989","970"
"19","Nuevo León","NL","028","Higueras","0001","Higueras","1386","422","724","662"
"19","Nuevo León","NL","029","Hualahuises","0001","Hualahuises","7026","2164","3480","3546"
"19","Nuevo León","NL","030","Iturbide","0001","Iturbide","3298","998","1716","1582"
"19","Nuevo León","NL","031","Juárez","0001","Ciudad Benito Juárez","471523","134444","237717","233806"
"19","Nuevo León","NL","032","Lampazos de Naranjo","0001","Lampazos de Naranjo","5351","1663","2657","2694"
"19","Nuevo León","NL","033","Linares","0001","Linares","84666","24528","41878","42788"
"19","Nuevo León","NL","034","Marín","0001","Marín","5119","1441","2639","2480"
"19","Nuevo León","NL","035","Melchor Ocampo","0001","Melchor Ocampo","1483","462","764","719"
